"id","Date","ClasseDim","Abbondanza_CD"
"IT_m1lt01_12",2015-12-31,"MF",74192.0556598042
"IT_m1lt01_12",2015-12-31,"NF",7540.30052642468
"IT_m1lt01_12",2016-03-31,"MF",127573.644213762
"IT_m1lt01_12",2016-03-31,"NF",9348.8934211693
"IT_m1lt01_12",2016-05-31,"MF",32722.8290797913
"IT_m1lt01_12",2016-05-31,"NF",8444.60105284936
"IT_m1lt01_12",2016-07-31,"MF",2112
"IT_m1lt01_12",2016-07-31,"NF",5430
"IT_m1lt01_12",2016-09-30,"MF",9952.56552657246
"IT_m1lt01_12",2016-09-30,"NF",14476.4589477418
"IT_m1lt01_12",2016-11-30,"MF",39563.9001323451
"IT_m1lt01_12",2016-11-30,"NF",7539
"IT_m1lt01_12",2017-01-31,"MF",6635.04368438164
"IT_m1lt01_12",2017-01-31,"NF",8444.55736846772
"IT_m1lt01_12",2017-03-31,"MF",57755.2784224993
"IT_m1lt01_12",2017-03-31,"NF",9199
"IT_m1lt01_12",2017-05-31,"MF",1055.98223686155
"IT_m1lt01_12",2017-05-31,"NF",2563
"IT_m1lt01_12",2017-07-31,"MF",302
"IT_m1lt01_12",2017-07-31,"NF",3318
"IT_m1lt01_12",2017-09-30,"MF",4674.68986854161
"IT_m1lt01_12",2017-09-30,"NF",5277.87565803085
"IT_m1lt01_3",2016-05-31,"MF",141748.660529971
"IT_m1lt01_3",2016-05-31,"NF",13873.2731582525
"IT_m1lt01_3",2016-07-31,"MF",113700.521318722
"IT_m1lt01_3",2016-07-31,"NF",2865.13250007389
"IT_m1lt01_6",2015-11-30,"MF",108423
"IT_m1lt01_6",2015-11-30,"NF",20358
"IT_m1lt01_6",2015-12-31,"MF",76001.613028272
"IT_m1lt01_6",2015-12-31,"NF",11461.096973797
"IT_m1lt01_6",2016-03-31,"MF",142502.642766833
"IT_m1lt01_6",2016-03-31,"NF",9047.52184219082
"IT_m1lt01_6",2016-05-31,"MF",78414.1526336012
"IT_m1lt01_6",2016-05-31,"NF",11158.9371055509
"IT_m1lt01_6",2016-07-31,"MF",173265.618292519
"IT_m1lt01_6",2016-07-31,"NF",9802
"IT_m1lt01_6",2016-09-30,"MF",5881.06144752009
"IT_m1lt01_6",2016-09-30,"NF",12516.1051319017
"IT_m1lt01_6",2016-11-30,"MF",2563.53960532927
"IT_m1lt01_6",2016-11-30,"NF",9047.7868423386
"IT_m1lt01_6",2017-01-31,"MF",76303.3302649857
"IT_m1lt01_6",2017-01-31,"NF",13934
"IT_m1lt01_6",2017-03-31,"MF",47953.2702643946
"IT_m1lt01_6",2017-03-31,"NF",80374.7100020689
"IT_m1lt01_6",2017-05-31,"MF",3920.70763168006
"IT_m1lt01_6",2017-05-31,"NF",1357
"IT_m1lt01_6",2017-07-31,"MF",904.77868423386
"IT_m1lt01_6",2017-07-31,"NF",4674.77868423386
"IT_m1lt01_6",2017-09-30,"MF",26238.5818427819
"IT_m1lt01_6",2017-09-30,"NF",6031.8578948924
"IT_m1lt02_12",2015-08-31,"MF",6637
"IT_m1lt02_12",2015-08-31,"NF",9802
"IT_m1lt02_12",2015-11-30,"MF",41318
"IT_m1lt02_12",2015-11-30,"NF",20208
"IT_m1lt02_12",2015-12-31,"MF",11611.9371055509
"IT_m1lt02_12",2015-12-31,"NF",5428.38934211693
"IT_m1lt02_12",2016-03-31,"MF",18095.5736846772
"IT_m1lt02_12",2016-03-31,"NF",2714.53960532927
"IT_m1lt02_12",2016-05-31,"MF",17793.9807899326
"IT_m1lt02_12",2016-05-31,"NF",1960.35381584003
"IT_m1lt02_12",2016-07-31,"MF",57453.9246066593
"IT_m1lt02_12",2016-07-31,"NF",7540
"IT_m1lt02_12",2016-09-30,"MF",12063.7157897848
"IT_m1lt02_12",2016-09-30,"NF",4071.50407905237
"IT_m1lt02_12",2017-01-31,"MF",17794
"IT_m1lt02_12",2017-01-31,"NF",1960
"IT_m1lt02_12",2017-03-31,"MF",7088.26500014778
"IT_m1lt02_12",2017-03-31,"NF",8445
"IT_m1lt02_12",2017-05-31,"MF",13270.3264476679
"IT_m1lt02_12",2017-05-31,"NF",12516
"IT_m1lt02_12",2017-07-31,"MF",26238.5818427819
"IT_m1lt02_12",2017-07-31,"NF",2865.13250007389
"IT_m1lt02_12",2017-09-30,"MF",17039.998553071
"IT_m1lt02_12",2017-09-30,"NF",3769.91118430775
"IT_m1lt02_3",2016-05-31,"MF",55794.6855277547
"IT_m1lt02_3",2016-05-31,"NF",1809.55736846772
"IT_m1lt02_3",2016-07-31,"MF",41469.0230273853
"IT_m1lt02_3",2016-07-31,"NF",4373.09697379699
"IT_m1lt02_6",2015-08-31,"MF",5429
"IT_m1lt02_6",2015-08-31,"NF",8745
"IT_m1lt02_6",2015-11-30,"MF",82787
"IT_m1lt02_6",2015-11-30,"NF",20660
"IT_m1lt02_6",2015-12-31,"MF",13873.901579274
"IT_m1lt02_6",2015-12-31,"NF",4978
"IT_m1lt02_6",2016-03-31,"MF",90326.6389495152
"IT_m1lt02_6",2016-03-31,"NF",11762.1147369354
"IT_m1lt02_6",2016-05-31,"MF",52326.5707908193
"IT_m1lt02_6",2016-05-31,"NF",3015.9289474462
"IT_m1lt02_6",2016-07-31,"MF",69064.8084227949
"IT_m1lt02_6",2016-07-31,"NF",1206.77868423386
"IT_m1lt02_6",2016-09-30,"MF",44183.3590800868
"IT_m1lt02_6",2016-09-30,"NF",4523.8934211693
"IT_m1lt02_6",2017-01-31,"MF",4828
"IT_m1lt02_6",2017-01-31,"NF",4825
"IT_m1lt02_6",2017-03-31,"MF",112494.18526602
"IT_m1lt02_6",2017-03-31,"NF",10556.0081581047
"IT_m1lt02_6",2017-05-31,"MF",25635.4138164312
"IT_m1lt02_6",2017-05-31,"NF",6288
"IT_m1lt02_6",2017-07-31,"MF",6635.45078963702
"IT_m1lt02_6",2017-07-31,"NF",2261.94671058465
"IT_m1lt02_6",2017-09-30,"MF",9047.7868423386
"IT_m1lt02_6",2017-09-30,"NF",6031.8578948924
"IT_m1rm03_12",2015-10-31,"MF",14645
"IT_m1rm03_12",2015-10-31,"NF",110277
"IT_m1rm03_12",2015-12-31,"MF",3416.64074033072
"IT_m1rm03_12",2015-12-31,"NF",87023
"IT_m1rm03_12",2016-04-30,"MF",7046.6096287276
"IT_m1rm03_12",2016-04-30,"NF",134941.694788902
"IT_m1rm03_12",2016-06-30,"MF",720203.832650153
"IT_m1rm03_12",2016-06-30,"NF",138732.731582525
"IT_m1rm03_12",2016-07-31,"MF",214512.548163425
"IT_m1rm03_12",2016-07-31,"NF",98319.2836867461
"IT_m1rm03_12",2016-10-31,"MF",7431.8578948924
"IT_m1rm03_12",2016-10-31,"NF",119369.193424125
"IT_m1rm03_12",2017-02-28,"MF",4400
"IT_m1rm03_12",2017-02-28,"NF",212622.185789489
"IT_m1rm03_12",2017-03-31,"MF",76135
"IT_m1rm03_12",2017-03-31,"NF",38603
"IT_m1rm03_12",2017-05-31,"MF",179012.391847506
"IT_m1rm03_12",2017-05-31,"NF",66357
"IT_m1rm03_12",2017-08-31,"MF",2583.73975248506
"IT_m1rm03_12",2017-08-31,"NF",60130.6706032887
"IT_m1rm03_12",2017-09-30,"MF",65820
"IT_m1rm03_12",2017-09-30,"NF",229454
"IT_m1rm03_3",2016-06-30,"MF",469580.137117373
"IT_m1rm03_3",2016-06-30,"NF",58509.0215804563
"IT_m1rm03_3",2016-07-31,"MF",62128.1363173917
"IT_m1rm03_3",2016-07-31,"NF",144161.403687928
"IT_m1rm03_6",2015-12-31,"MF",18773.3918475057
"IT_m1rm03_6",2015-12-31,"NF",128242
"IT_m1rm03_6",2016-04-30,"MF",586274.178384279
"IT_m1rm03_6",2016-04-30,"NF",89843.2703535597
"IT_m1rm03_6",2016-06-30,"MF",374881.979219525
"IT_m1rm03_6",2016-06-30,"NF",138734
"IT_m1rm03_6",2016-07-31,"MF",8282.48631591392
"IT_m1rm03_6",2016-07-31,"NF",118566.644737231
"IT_m1rm03_6",2016-10-31,"MF",414034.478957791
"IT_m1rm03_6",2016-10-31,"NF",1511756.50924938
"IT_m1rm03_6",2017-02-28,"MF",463421.200011822
"IT_m1rm03_6",2017-02-28,"NF",845284.886863028
"IT_m1rm03_6",2017-03-31,"MF",77353
"IT_m1rm03_6",2017-03-31,"NF",162860
"IT_m1rm03_6",2017-05-31,"MF",1284875.72193316
"IT_m1rm03_6",2017-05-31,"NF",562363
"IT_m1rm03_6",2017-08-31,"MF",7751.33382541109
"IT_m1rm03_6",2017-08-31,"NF",124489.278983371
"IT_m1rm03_6",2017-09-30,"MF",14891
"IT_m1rm03_6",2017-09-30,"NF",201812
"IT_m1vt04_12",2015-08-31,"MF",2413
"IT_m1vt04_12",2015-08-31,"NF",16889
"IT_m1vt04_12",2015-11-30,"MF",34985
"IT_m1vt04_12",2015-11-30,"NF",5731
"IT_m1vt04_12",2015-12-31,"MF",22470.1132900065
"IT_m1vt04_12",2015-12-31,"NF",6636
"IT_m1vt04_12",2016-01-31,"MF",5428.67210540316
"IT_m1vt04_12",2016-01-31,"NF",11460.8934211693
"IT_m1vt04_12",2016-03-31,"MF",163613.781054623
"IT_m1vt04_12",2016-03-31,"NF",9349.07921065854
"IT_m1vt04_12",2016-07-31,"MF",1055.57513160617
"IT_m1vt04_12",2016-07-31,"NF",8444.60105284936
"IT_m1vt04_12",2016-08-31,"MF",1509.18578948924
"IT_m1vt04_12",2016-08-31,"NF",11008
"IT_m1vt04_12",2016-09-30,"MF",1810.57513160617
"IT_m1vt04_12",2016-09-30,"NF",5579
"IT_m1vt04_12",2017-02-28,"MF",6785.68986854161
"IT_m1vt04_12",2017-02-28,"NF",13271
"IT_m1vt04_12",2017-03-31,"MF",7389.43302649857
"IT_m1vt04_12",2017-03-31,"NF",15381
"IT_m1vt04_12",2017-05-31,"MF",5881.53960532927
"IT_m1vt04_12",2017-05-31,"NF",8293
"IT_m1vt04_12",2017-08-31,"MF",2111.15026321234
"IT_m1vt04_12",2017-08-31,"NF",9047.80460547705
"IT_m1vt04_12",2017-09-30,"MF",12968.4944740187
"IT_m1vt04_12",2017-09-30,"NF",5881.06144752009
"IT_m1vt04_3",2016-07-31,"MF",1357.16802635079
"IT_m1vt04_3",2016-07-31,"NF",3468.31828956313
"IT_m1vt04_3",2016-08-31,"MF",3015.9289474462
"IT_m1vt04_3",2016-08-31,"NF",2865.13250007389
"IT_m1vt04_6",2015-08-31,"MF",3318
"IT_m1vt04_6",2015-08-31,"NF",19605
"IT_m1vt04_6",2015-11-30,"MF",55945
"IT_m1vt04_6",2015-11-30,"NF",15683
"IT_m1vt04_6",2015-12-31,"MF",50666.387895188
"IT_m1vt04_6",2015-12-31,"NF",7087.18578948924
"IT_m1vt04_6",2016-01-31,"MF",8293.80460547705
"IT_m1vt04_6",2016-01-31,"NF",12817.6980266463
"IT_m1vt04_6",2016-03-31,"MF",197392.549610354
"IT_m1vt04_6",2016-03-31,"NF",19754.2827632862
"IT_m1vt04_6",2016-07-31,"MF",9349.37973708322
"IT_m1vt04_6",2016-07-31,"NF",6635.04368438164
"IT_m1vt04_6",2016-08-31,"MF",4524.11473693544
"IT_m1vt04_6",2016-08-31,"NF",5881.09697379699
"IT_m1vt04_6",2016-09-30,"MF",187590.932241295
"IT_m1vt04_6",2016-09-30,"NF",22921
"IT_m1vt04_6",2017-02-28,"MF",93344.2673705366
"IT_m1vt04_6",2017-02-28,"NF",14930
"IT_m1vt04_6",2017-03-31,"MF",106613.309607989
"IT_m1vt04_6",2017-03-31,"NF",14928
"IT_m1vt04_6",2017-05-31,"MF",16135.2376319756
"IT_m1vt04_6",2017-05-31,"NF",7539
"IT_m1vt04_6",2017-08-31,"MF",4071.50407905237
"IT_m1vt04_6",2017-08-31,"NF",15079.644737231
"IT_m1vt04_6",2017-09-30,"MF",19000.3523689111
"IT_m1vt04_6",2017-09-30,"NF",7539.8223686155
"M1CL12",2015-07-31,"MF",260
"M1CL12",2015-07-31,"NF",580
"M1CL12",2015-09-30,"MF",280
"M1CL12",2015-09-30,"NF",650
"M1CL12",2015-11-30,"MF",620
"M1CL12",2015-11-30,"NF",1000
"M1CL12",2016-01-31,"MF",480
"M1CL12",2016-01-31,"NF",180
"M1CL12",2016-05-31,"MF",780
"M1CL12",2016-05-31,"NF",460
"M1CL12",2016-07-31,"MF",640
"M1CL12",2016-07-31,"NF",140
"M1CL12",2016-09-30,"MF",340
"M1CL12",2016-09-30,"NF",120
"M1CL12",2016-11-30,"MF",40
"M1CL12",2016-11-30,"NF",300
"M1CL12",2017-01-31,"MF",700
"M1CL12",2017-01-31,"NF",0
"M1CL12",2017-03-31,"MF",560
"M1CL12",2017-03-31,"NF",200
"M1CL12",2017-05-31,"MF",320
"M1CL12",2017-05-31,"NF",320
"M1CL12",2017-07-31,"MF",180
"M1CL12",2017-07-31,"NF",260
"M1CL12",2017-09-30,"MF",360
"M1CL12",2017-09-30,"NF",480
"M1CL12",2017-11-30,"MF",220
"M1CL12",2017-11-30,"NF",100
"M1CL6",2015-07-31,"MF",2880
"M1CL6",2015-07-31,"NF",440
"M1CL6",2015-09-30,"MF",600
"M1CL6",2015-09-30,"NF",540
"M1CL6",2015-11-30,"MF",280
"M1CL6",2015-11-30,"NF",360
"M1CL6",2016-01-31,"MF",440
"M1CL6",2016-01-31,"NF",60
"M1CL6",2016-05-31,"MF",420
"M1CL6",2016-05-31,"NF",160
"M1CL6",2016-07-31,"MF",800
"M1CL6",2016-07-31,"NF",540
"M1CL6",2016-09-30,"MF",600
"M1CL6",2016-09-30,"NF",300
"M1CL6",2016-11-30,"MF",260
"M1CL6",2016-11-30,"NF",120
"M1CL6",2017-01-31,"MF",640
"M1CL6",2017-01-31,"NF",60
"M1CL6",2017-03-31,"MF",880
"M1CL6",2017-03-31,"NF",400
"M1CL6",2017-05-31,"MF",360
"M1CL6",2017-05-31,"NF",0
"M1CL6",2017-07-31,"MF",400
"M1CL6",2017-07-31,"NF",240
"M1CL6",2017-09-30,"MF",680
"M1CL6",2017-09-30,"NF",1000
"M1CL6",2017-11-30,"MF",100
"M1CL6",2017-11-30,"NF",80
"M1FV12",2015-07-31,"MF",1740
"M1FV12",2015-07-31,"NF",700
"M1FV12",2015-09-30,"MF",90835
"M1FV12",2015-09-30,"NF",54837
"M1FV12",2015-11-30,"MF",520
"M1FV12",2015-11-30,"NF",960
"M1FV12",2016-01-31,"MF",1460
"M1FV12",2016-01-31,"NF",700
"M1FV12",2016-05-31,"MF",880
"M1FV12",2016-05-31,"NF",360
"M1FV12",2016-07-31,"MF",880
"M1FV12",2016-07-31,"NF",0
"M1FV12",2016-09-30,"MF",672
"M1FV12",2016-09-30,"NF",672
"M1FV12",2016-11-30,"MF",3720
"M1FV12",2016-11-30,"NF",2600
"M1FV12",2017-01-31,"MF",1200
"M1FV12",2017-01-31,"NF",1080
"M1FV12",2017-03-31,"MF",140
"M1FV12",2017-03-31,"NF",180
"M1FV12",2017-05-31,"MF",44736
"M1FV12",2017-05-31,"NF",920
"M1FV12",2017-07-31,"MF",300
"M1FV12",2017-07-31,"NF",40
"M1FV12",2017-09-30,"MF",340
"M1FV12",2017-09-30,"NF",120
"M1FV12",2017-11-30,"MF",360
"M1FV12",2017-11-30,"NF",280
"M1FV6",2015-07-31,"MF",3580
"M1FV6",2015-07-31,"NF",460
"M1FV6",2015-09-30,"MF",54165
"M1FV6",2015-09-30,"NF",25569
"M1FV6",2015-11-30,"MF",2340
"M1FV6",2015-11-30,"NF",3200
"M1FV6",2016-01-31,"MF",740
"M1FV6",2016-01-31,"NF",1280
"M1FV6",2016-05-31,"MF",39027
"M1FV6",2016-05-31,"NF",1682
"M1FV6",2016-07-31,"MF",1060
"M1FV6",2016-07-31,"NF",420
"M1FV6",2016-09-30,"MF",10765
"M1FV6",2016-09-30,"NF",2018
"M1FV6",2016-11-30,"MF",16786
"M1FV6",2016-11-30,"NF",20440
"M1FV6",2017-01-31,"MF",2440
"M1FV6",2017-01-31,"NF",0
"M1FV6",2017-03-31,"MF",188614
"M1FV6",2017-03-31,"NF",80
"M1FV6",2017-05-31,"MF",53718
"M1FV6",2017-05-31,"NF",9924
"M1FV6",2017-07-31,"MF",12680
"M1FV6",2017-07-31,"NF",1040
"M1FV6",2017-09-30,"MF",31526
"M1FV6",2017-09-30,"NF",2600
"M1FV6",2017-11-30,"MF",3880
"M1FV6",2017-11-30,"NF",1120
"M1GN12",2015-07-31,"MF",4580
"M1GN12",2015-07-31,"NF",260
"M1GN12",2015-09-30,"MF",880
"M1GN12",2015-09-30,"NF",2240
"M1GN12",2015-11-30,"MF",2700
"M1GN12",2015-11-30,"NF",4700
"M1GN12",2016-01-31,"MF",1520
"M1GN12",2016-01-31,"NF",1580
"M1GN12",2016-05-31,"MF",37680
"M1GN12",2016-05-31,"NF",2019
"M1GN12",2016-07-31,"MF",179651
"M1GN12",2016-07-31,"NF",3364
"M1GN12",2016-09-30,"MF",23212
"M1GN12",2016-09-30,"NF",3364
"M1GN12",2016-11-30,"MF",57295
"M1GN12",2016-11-30,"NF",56681
"M1GN12",2017-01-31,"MF",2880
"M1GN12",2017-01-31,"NF",2280
"M1GN12",2017-03-31,"MF",2160
"M1GN12",2017-03-31,"NF",4000
"M1GN12",2017-05-31,"MF",112363
"M1GN12",2017-05-31,"NF",14144
"M1GN12",2017-07-31,"MF",900
"M1GN12",2017-07-31,"NF",160
"M1GN12",2017-09-30,"MF",282752
"M1GN12",2017-09-30,"NF",1120
"M1GN12",2017-11-30,"MF",220
"M1GN12",2017-11-30,"NF",140
"M1GN6",2015-07-31,"MF",2520
"M1GN6",2015-07-31,"NF",120
"M1GN6",2015-09-30,"MF",5820
"M1GN6",2015-09-30,"NF",5160
"M1GN6",2015-11-30,"MF",4800
"M1GN6",2015-11-30,"NF",2720
"M1GN6",2016-01-31,"MF",620
"M1GN6",2016-01-31,"NF",120
"M1GN6",2016-05-31,"MF",1080
"M1GN6",2016-05-31,"NF",0
"M1GN6",2016-07-31,"MF",4957068
"M1GN6",2016-07-31,"NF",0
"M1GN6",2016-09-30,"MF",25904
"M1GN6",2016-09-30,"NF",1346
"M1GN6",2016-11-30,"MF",28547
"M1GN6",2016-11-30,"NF",110572
"M1GN6",2017-01-31,"MF",760
"M1GN6",2017-01-31,"NF",2200
"M1GN6",2017-03-31,"MF",1240
"M1GN6",2017-03-31,"NF",3760
"M1GN6",2017-05-31,"MF",230892
"M1GN6",2017-05-31,"NF",18803
"M1GN6",2017-07-31,"MF",41684
"M1GN6",2017-07-31,"NF",21531
"M1GN6",2017-09-30,"MF",84628
"M1GN6",2017-09-30,"NF",280
"M1GN6",2017-11-30,"MF",7120
"M1GN6",2017-11-30,"NF",7920
"M1GS12",2015-07-31,"MF",1700
"M1GS12",2015-07-31,"NF",0
"M1GS12",2015-09-30,"MF",1420
"M1GS12",2015-09-30,"NF",1200
"M1GS12",2015-11-30,"MF",4320
"M1GS12",2015-11-30,"NF",1660
"M1GS12",2016-01-31,"MF",0
"M1GS12",2016-01-31,"NF",1008
"M1GS12",2016-05-31,"MF",1580
"M1GS12",2016-05-31,"NF",80
"M1GS12",2016-07-31,"MF",380
"M1GS12",2016-07-31,"NF",260
"M1GS12",2016-09-30,"MF",560
"M1GS12",2016-09-30,"NF",480
"M1GS12",2016-11-30,"MF",460
"M1GS12",2016-11-30,"NF",340
"M1GS12",2017-01-31,"MF",580
"M1GS12",2017-01-31,"NF",40
"M1GS12",2017-03-31,"MF",1480
"M1GS12",2017-03-31,"NF",240
"M1GS12",2017-05-31,"MF",840
"M1GS12",2017-05-31,"NF",760
"M1GS12",2017-07-31,"MF",880
"M1GS12",2017-07-31,"NF",1960
"M1GS12",2017-09-30,"MF",960
"M1GS12",2017-09-30,"NF",280
"M1GS12",2017-11-30,"MF",260
"M1GS12",2017-11-30,"NF",80
"M1GS6",2015-07-31,"MF",640
"M1GS6",2015-07-31,"NF",560
"M1GS6",2015-09-30,"MF",920
"M1GS6",2015-09-30,"NF",660
"M1GS6",2015-11-30,"MF",860
"M1GS6",2015-11-30,"NF",780
"M1GS6",2016-01-31,"MF",672
"M1GS6",2016-01-31,"NF",2355
"M1GS6",2016-05-31,"MF",2080
"M1GS6",2016-05-31,"NF",60
"M1GS6",2016-07-31,"MF",660
"M1GS6",2016-07-31,"NF",240
"M1GS6",2016-09-30,"MF",480
"M1GS6",2016-09-30,"NF",420
"M1GS6",2016-11-30,"MF",3600
"M1GS6",2016-11-30,"NF",140
"M1GS6",2017-01-31,"MF",380
"M1GS6",2017-01-31,"NF",40
"M1GS6",2017-03-31,"MF",1360
"M1GS6",2017-03-31,"NF",40
"M1GS6",2017-05-31,"MF",4920
"M1GS6",2017-05-31,"NF",200
"M1GS6",2017-07-31,"MF",980
"M1GS6",2017-07-31,"NF",60
"M1GS6",2017-09-30,"MF",360
"M1GS6",2017-09-30,"NF",800
"M1GS6",2017-11-30,"MF",15840
"M1GS6",2017-11-30,"NF",3320
"M1T1B",2016-05-31,"MF",320
"M1T1B",2016-05-31,"NF",780
"M1T1B",2017-02-28,"MF",42486
"M1T1B",2017-02-28,"NF",19176
"M1T1B",2017-05-31,"MF",1440
"M1T1B",2017-05-31,"NF",2040
"M1T1B",2017-08-31,"MF",2520
"M1T1B",2017-08-31,"NF",2760
"M1T1B",2017-10-31,"MF",742
"M1T1B",2017-10-31,"NF",36078
"M1T1C",2016-05-31,"MF",360
"M1T1C",2016-05-31,"NF",100
"M1T1C",2017-02-28,"MF",43281
"M1T1C",2017-02-28,"NF",8262
"M1T1C",2017-05-31,"MF",1020
"M1T1C",2017-05-31,"NF",2360
"M1T1C",2017-08-31,"MF",396
"M1T1C",2017-08-31,"NF",52818
"M1T1C",2017-10-31,"MF",3077
"M1T1C",2017-10-31,"NF",38689
"M1T2B",2015-09-30,"MF",2430
"M1T2B",2015-09-30,"NF",50
"M1T2B",2015-12-31,"MF",4947
"M1T2B",2015-12-31,"NF",153
"M1T2B",2016-05-31,"MF",360
"M1T2B",2016-05-31,"NF",180
"M1T2B",2016-07-31,"MF",1526
"M1T2B",2016-07-31,"NF",594
"M1T2B",2017-06-30,"MF",12193
"M1T2B",2017-06-30,"NF",110348
"M1T2B",2017-08-31,"MF",3037
"M1T2B",2017-08-31,"NF",6056
"M1T2B",2017-10-31,"MF",1388
"M1T2B",2017-10-31,"NF",63585
"M1T2C",2015-09-30,"MF",2298
"M1T2C",2015-09-30,"NF",172
"M1T2C",2015-12-31,"MF",5922
"M1T2C",2015-12-31,"NF",387
"M1T2C",2016-05-31,"MF",440
"M1T2C",2016-05-31,"NF",100
"M1T2C",2016-07-31,"MF",1079
"M1T2C",2016-07-31,"NF",581
"M1T2C",2017-06-30,"MF",6767
"M1T2C",2017-06-30,"NF",39089
"M1T2C",2017-08-31,"MF",3028
"M1T2C",2017-08-31,"NF",11102
"M1T2C",2017-10-31,"MF",2028
"M1T2C",2017-10-31,"NF",52889
"M1T3B",2015-09-30,"MF",160
"M1T3B",2015-09-30,"NF",180
"M1T3B",2015-12-31,"MF",221
"M1T3B",2015-12-31,"NF",119
"M1T3B",2016-05-31,"MF",3000
"M1T3B",2016-05-31,"NF",370
"M1T3B",2017-05-31,"MF",3383
"M1T3B",2017-05-31,"NF",7932
"M1T3B",2017-08-31,"MF",1480
"M1T3B",2017-08-31,"NF",2740
"M1T3B",2017-11-30,"MF",682
"M1T3B",2017-11-30,"NF",44409
"M1T3C",2015-12-31,"MF",160
"M1T3C",2015-12-31,"NF",80
"M1T3C",2016-05-31,"MF",926
"M1T3C",2016-05-31,"NF",644
"M1T3C",2017-05-31,"MF",1870
"M1T3C",2017-05-31,"NF",28597
"M1T3C",2017-08-31,"MF",0
"M1T3C",2017-08-31,"NF",33643
"M1T3C",2017-11-30,"MF",60
"M1T3C",2017-11-30,"NF",32633
"M1T4A",2017-02-28,"MF",3380
"M1T4A",2017-02-28,"NF",1500
"M1T4B",2015-09-30,"MF",460
"M1T4B",2015-09-30,"NF",120
"M1T4B",2016-07-31,"MF",500
"M1T4B",2016-07-31,"NF",80
"M1T4B",2017-02-28,"MF",2900
"M1T4B",2017-02-28,"NF",1360
"M1T4B",2017-05-31,"MF",139283
"M1T4B",2017-05-31,"NF",79397
"M1T4B",2017-09-30,"MF",10628
"M1T4B",2017-09-30,"NF",58985
"M1T4B",2017-10-31,"MF",2790
"M1T4B",2017-10-31,"NF",75696
"M1T4C",2015-09-30,"MF",720
"M1T4C",2015-09-30,"NF",200
"M1T4C",2017-02-28,"MF",11100
"M1T4C",2017-02-28,"NF",280
"M1T4C",2017-05-31,"MF",43294
"M1T4C",2017-05-31,"NF",60559
"M1T4C",2017-09-30,"MF",9114
"M1T4C",2017-09-30,"NF",66308
"M1T4C",2017-10-31,"MF",1751
"M1T4C",2017-10-31,"NF",41044
"M1T5B",2015-09-30,"MF",1500
"M1T5B",2015-09-30,"NF",600
"M1T5B",2016-02-29,"MF",584
"M1T5B",2016-02-29,"NF",496
"M1T5B",2016-06-30,"MF",1040
"M1T5B",2016-06-30,"NF",700
"M1T5B",2017-02-28,"MF",2400
"M1T5B",2017-02-28,"NF",1260
"M1T5B",2017-07-31,"MF",1160
"M1T5B",2017-07-31,"NF",1760
"M1T5B",2017-09-30,"MF",1435
"M1T5B",2017-09-30,"NF",46100
"M1T5C",2015-09-30,"MF",540
"M1T5C",2015-09-30,"NF",80
"M1T5C",2016-02-29,"MF",202
"M1T5C",2016-02-29,"NF",178
"M1T5C",2016-06-30,"MF",980
"M1T5C",2016-06-30,"NF",0
"M1T5C",2017-02-28,"MF",2060
"M1T5C",2017-02-28,"NF",1520
"M1T5C",2017-07-31,"MF",1580
"M1T5C",2017-07-31,"NF",940
"M1T5C",2017-09-30,"MF",1722
"M1T5C",2017-09-30,"NF",39364
"M1T6B",2016-07-31,"MF",440
"M1T6B",2016-07-31,"NF",0
"M1T6B",2017-05-31,"MF",2047
"M1T6B",2017-05-31,"NF",19696
"M1T6B",2017-08-31,"MF",1721
"M1T6B",2017-08-31,"NF",73340
"M1T6B",2017-12-31,"MF",356
"M1T6B",2017-12-31,"NF",9083
"M1T6C",2016-07-31,"MF",460
"M1T6C",2016-07-31,"NF",0
"M1T6C",2017-05-31,"MF",8441
"M1T6C",2017-05-31,"NF",28606
"M1T6C",2017-08-31,"MF",120
"M1T6C",2017-08-31,"NF",87808
"M1_SINNI_1",2015-10-31,"MF",82733
"M1_SINNI_1",2015-10-31,"NF",19681
"M1_SINNI_1",2015-12-31,"MF",82369
"M1_SINNI_1",2015-12-31,"NF",60137
"M1_SINNI_1",2016-04-30,"MF",30615
"M1_SINNI_1",2016-04-30,"NF",31708
"M1_SINNI_1",2016-05-31,"MF",61959
"M1_SINNI_1",2016-05-31,"NF",66697
"M1_SINNI_1",2016-07-31,"MF",41549
"M1_SINNI_1",2016-07-31,"NF",49932
"M1_SINNI_1",2016-08-31,"MF",68159
"M1_SINNI_1",2016-08-31,"NF",21867
"M1_SINNI_1",2017-05-31,"MF",52847.3214285714
"M1_SINNI_1",2017-05-31,"NF",74715.1785714286
"M1_SINNI_1",2017-06-30,"MF",37904.2857142857
"M1_SINNI_1",2017-06-30,"NF",86378.0357142857
"M1_SINNI_1",2017-07-31,"MF",45193.5714285714
"M1_SINNI_1",2017-07-31,"NF",47015.8928571429
"M1_SINNI_1",2017-09-30,"MF",31708.3928571429
"M1_SINNI_1",2017-09-30,"NF",72892.8571428571
"M1_SINNI_1",2017-10-31,"MF",40091.0714285714
"M1_SINNI_1",2017-10-31,"NF",40820
"M1_SINNI_1",2017-11-30,"MF",60136.6071428571
"M1_SINNI_1",2017-11-30,"NF",35717.5
"M1_SINNI_2",2015-10-31,"MF",137038
"M1_SINNI_2",2015-10-31,"NF",24054
