Region,id,Date,Chla,DO,E_cond,NH4,NO2,NO3,O_sat,PO4,Salinity,Secchi_depth,SiO4,T,TN,TP,pH,N_ratio,P_ratio
Sicilia,IEM1B,2015-07-31,0.10000000000000002,226.5625,57447.666666666664,3.34,0.03,0.89,110.73333333333333,0.05,37.491,27.0,0.96,25.939666666666668,9.39,0.1,8.130333333333333,0.45367412140575075,0.5
Sicilia,IEM1B,2015-09-30,0.07,168.54166666666666,56912.966666666674,1.88,0.07,23.0,80.86666666666666,0.05,38.18963333333333,26.0,1.02,24.627133333333333,25.0,0.1,8.165999999999999,0.998,0.5
Sicilia,IEM1B,2015-12-31,0.12666666666666668,218.75,49459.166666666664,1.55,0.06,0.38,92.96666666666665,0.11,37.82606666666666,17.0,0.58,17.980366666666665,11.2,0.22,8.232666666666667,0.17767857142857146,0.5
Sicilia,IEM1B,2016-03-31,0.18000000000000002,241.35416666666666,45960.700000000004,0.15,0.04,0.2,96.96666666666665,0.17,37.6396,21.0,0.59,15.162033333333333,6.79,0.17,8.182666666666668,0.05743740795287186,1.0
Sicilia,IEM1B,2016-06-30,0.06,242.91666666666666,51772.5,0.97,0.026,0.4642,108.3,0.076,37.59966666666667,27.5,0.984,20.651833333333332,2.9021,0.1,8.087,0.503152889287068,0.7599999999999999
Sicilia,IEM1B,2017-02-28,0.15,240.72916666666666,45514.03333333333,0.61,0.06,0.51,96.40000000000002,0.18,37.25833333333333,17.0,1.04,15.131633333333333,4.18,0.19,8.200333333333333,0.2822966507177034,0.9473684210526315
Sicilia,IEM1B,2017-03-31,0.09000000000000001,249.27083333333334,45374.26666666666,0.25,0.14,1.03,99.46666666666665,0.14,37.32993333333334,18.0,1.14,14.922400000000001,8.57,0.36,8.609666666666667,0.1656942823803967,0.38888888888888895
Sicilia,IEM1B,2017-05-31,0.10333333333333333,227.29166666666666,49634.36666666667,1.23,0.06,2.59,97.7,0.06,37.584966666666666,23.0,2.2,18.685466666666667,8.5,0.1,8.161333333333333,0.45647058823529413,0.6
Sicilia,IEM1B,2017-07-31,0.06333333333333334,225.0,54249.200000000004,0.61,0.1,0.62,103.89999999999999,0.05,37.9358,18.0,0.64,22.531533333333332,22.89,0.87,8.131666666666666,0.0581039755351682,0.0574712643678161
Sicilia,IEM1B,2017-09-30,0.07666666666666667,173.4375,56758.36666666667,0.75,0.06,1.2,83.03333333333333,0.12,38.147166666666664,32.0,1.12,24.539066666666667,4.97,0.23,8.194666666666667,0.4044265593561368,0.5217391304347826
Sicilia,IEM1B,2017-12-31,0.17666666666666667,291.25,46374.56666666667,0.15,0.14,0.59,117.13333333333333,0.05,38.10123333333333,,1.0,15.079533333333336,9.82,0.1,8.114333333333333,0.08961303462321792,0.5
Sicilia,IEM1C,2015-07-31,0.10000000000000002,196.5625,61220.0,8.25,0.03,0.73,100.76666666666667,0.05,37.94233333333333,28.0,0.95,28.730999999999998,16.68,0.1,8.047333333333333,0.540167865707434,0.5
Sicilia,IEM1C,2015-09-30,0.04,178.95833333333334,55541.53333333333,1.5,0.07,2.63,84.2,0.05,38.06356666666667,24.0,0.99,23.548833333333334,26.31,0.1,8.169333333333332,0.1596351197263398,0.5
Sicilia,IEM1C,2015-12-31,0.17666666666666667,219.58333333333334,49184.46666666667,1.75,0.08,0.68,93.3,0.2,37.83246666666667,22.0,1.03,17.997233333333334,8.87,0.23,8.225,0.28297632468996625,0.8695652173913043
Sicilia,IEM1C,2016-03-31,0.34,250.52083333333334,45925.03333333333,0.15,0.04,0.2,96.16666666666667,0.14,37.505599999999994,25.5,0.62,15.280833333333334,12.15,0.22,8.126666666666667,0.03209876543209876,0.6363636363636365
Sicilia,IEM1C,2016-06-30,0.04,227.29166666666666,53010.86666666667,3.918,0.086,0.9812,103.63333333333333,0.148,37.47773333333333,34.5,0.853,21.929000000000002,6.546,0.193,8.069333333333333,0.7615643140849374,0.7668393782383419
Sicilia,IEM1C,2017-02-28,0.13,243.4375,45318.43333333333,0.72,0.05,0.39,97.7,0.11,36.867,18.0,0.63,15.3556,1.46,0.21,8.207666666666666,0.7945205479452054,0.5238095238095238
Sicilia,IEM1C,2017-03-31,0.11,246.66666666666666,45516.96666666667,0.2,0.1,0.37,98.53333333333335,0.1,37.43546666666666,20.0,1.1,14.949666666666666,15.28,0.3,8.609,0.04384816753926702,0.33333333333333337
Sicilia,IEM1C,2017-05-31,0.08,217.60416666666666,51083.13333333333,0.76,0.03,1.63,95.66666666666667,0.08,37.72376666666667,28.0,2.17,19.877133333333333,11.23,0.1,8.158666666666667,0.21549421193232407,0.7999999999999999
Sicilia,IEM1C,2017-07-31,0.04,222.39583333333334,54569.13333333334,1.2,0.15,2.07,103.23333333333333,0.06,37.958333333333336,20.0,0.76,22.794966666666667,27.27,1.01,8.093333333333334,0.1254125412541254,0.0594059405940594
Sicilia,IEM1C,2017-09-30,0.08,180.72916666666666,55447.166666666664,1.8,0.08,1.45,84.96666666666667,0.05,38.0464,38.0,0.89,23.48336666666667,17.42,0.1,8.170333333333334,0.19115958668197472,0.5
Sicilia,IEM1C,2017-12-31,0.3666666666666667,290.1041666666667,46528.63333333333,0.4,0.1,0.75,117.0,0.08,38.075266666666664,,1.29,15.251666666666665,11.74,0.1,8.159666666666666,0.10647359454855196,0.7999999999999999
Sicilia,CGM1A,2015-07-31,0.10000000000000002,197.91666666666666,62221.666666666664,2.72,0.03,0.24,102.7,0.05,38.09366666666667,29.0,0.81,29.417333333333332,5.58,0.1,8.154,0.53584229390681,0.5
Sicilia,CGM1A,2015-09-30,0.09000000000000001,234.6875,58639.36666666667,0.35,0.05,0.2,115.46666666666665,0.05,38.202933333333334,24.0,0.35,26.111900000000002,20.55,0.1,7.956333333333333,0.029197080291970805,0.5
Sicilia,CGM1A,2015-11-30,0.07333333333333335,209.16666666666666,52395.0,1.8,0.08,0.44,93.73333333333333,0.21,37.9484,30.5,0.63,20.831633333333333,12.34,0.24,8.145333333333333,0.18800648298217182,0.875
Sicilia,CGM1A,2016-03-31,0.10666666666666667,247.08333333333334,45785.03333333333,0.45,0.03,0.2,99.06666666666666,0.17,37.555566666666664,23.5,0.81,15.081633333333334,10.71,0.19,8.176666666666668,0.06349206349206349,0.8947368421052632
Sicilia,CGM1A,2016-05-31,0.08,232.29166666666666,52086.6,1.314,0.03,1.2188,104.06666666666668,0.056,37.6076,22.0,0.429,20.932166666666667,4.4371,0.103,8.087000000000002,0.5775844583173694,0.5436893203883496
Sicilia,CGM1A,2017-01-31,0.10000000000000002,242.60416666666666,45988.13333333333,0.52,0.08,2.12,97.63333333333333,0.14,37.5798,32.0,0.66,15.250566666666666,9.76,0.18,8.199333333333334,0.27868852459016397,0.7777777777777779
Sicilia,CGM1A,2017-03-31,0.17,243.125,45525.9,0.36,0.11,4.4,97.16666666666667,0.16,37.403866666666666,16.0,1.56,14.991066666666667,10.57,0.37,8.583666666666668,0.4607379375591297,0.43243243243243246
Sicilia,CGM1A,2017-05-31,0.06,216.45833333333334,53818.5,0.74,0.03,0.2,99.83333333333333,0.05,37.5775,22.0,1.36,22.552633333333333,8.34,0.14,8.134333333333332,0.11630695443645084,0.35714285714285715
Sicilia,CGM1A,2017-07-31,0.06,219.58333333333334,60743.53333333333,0.36,0.11,8.9,111.36666666666667,0.05,38.211533333333335,32.0,1.26,27.980033333333335,27.83,0.87,8.085333333333333,0.3366870283866331,0.0574712643678161
Sicilia,CGM1A,2017-09-30,0.06,203.125,60459.299999999996,12.64,0.18,1.9,102.36666666666667,0.1,38.38563333333334,34.0,0.77,27.518666666666665,23.64,0.18,8.104333333333335,0.622673434856176,0.5555555555555556
Sicilia,CGM1A,2017-12-31,0.10000000000000002,261.0416666666667,48706.06666666667,0.34,0.03,0.26,109.73333333333333,0.05,37.99153333333334,,1.17,17.3813,9.67,0.1,8.353333333333333,0.06514994829369185,0.5
Sicilia,CGM1B,2015-07-31,0.10000000000000002,193.85416666666666,62449.0,8.44,0.06,0.62,101.0,0.05,38.05233333333333,32.0,1.09,29.667666666666666,15.09,0.11,8.105,0.6043737574552683,0.4545454545454546
Sicilia,CGM1B,2015-09-30,0.08,229.6875,58871.666666666664,3.06,0.06,27.75,113.33333333333333,0.08,38.227833333333336,23.0,0.87,26.316133333333337,36.49,0.11,8.086,0.8459852014250479,0.7272727272727273
Sicilia,CGM1B,2015-11-30,0.07,204.16666666666666,52299.63333333333,1.75,0.09,0.74,91.36666666666667,0.17,37.9572,27.5,0.93,20.734633333333335,12.32,0.18,8.163333333333334,0.20941558441558442,0.9444444444444445
Sicilia,CGM1B,2016-03-31,0.08,247.08333333333334,45767.299999999996,0.23,0.03,0.2,99.0,0.13,37.5736,25.5,0.65,15.046,10.35,0.19,8.180333333333333,0.04444444444444445,0.6842105263157895
Sicilia,CGM1B,2016-05-31,0.03666666666666667,231.5625,51336.56666666667,0.758,0.026,0.7557,102.56666666666666,0.05,37.58013333333333,25.0,0.918,20.271466666666665,3.5354,0.169,8.078666666666665,0.4355094190190643,0.2958579881656805
Sicilia,CGM1B,2017-01-31,0.10000000000000002,244.6875,45872.43333333333,0.51,0.07,2.64,98.5,0.16,37.38046666666667,26.0,0.52,15.347999999999999,29.31,0.36,8.260333333333334,0.10986011600136474,0.4444444444444445
Sicilia,CGM1B,2017-03-31,0.26666666666666666,244.0625,45464.73333333334,0.25,0.08,0.73,97.5,0.13,37.36246666666667,12.0,1.52,14.975433333333333,10.92,0.43,8.452,0.09706959706959707,0.3023255813953489
Sicilia,CGM1B,2017-05-31,0.049999999999999996,219.58333333333334,53530.9,0.86,0.07,0.4,100.83333333333333,0.1,37.509966666666664,28.0,1.57,22.366466666666668,8.28,0.12,8.108,0.16062801932367152,0.8333333333333334
Sicilia,CGM1B,2017-07-31,0.04,210.83333333333334,61313.700000000004,0.41,0.11,2.46,107.73333333333333,0.05,38.272866666666665,35.0,0.99,28.40256666666667,23.06,0.86,8.086333333333334,0.1292281006071119,0.058139534883720936
Sicilia,CGM1B,2017-09-30,0.05333333333333334,200.625,60484.56666666667,0.7,0.07,4.33,101.16666666666667,0.11,38.3862,35.0,0.64,27.540133333333333,24.03,0.19,8.122,0.2122347066167291,0.5789473684210527
Sicilia,CGM1B,2017-12-31,0.12666666666666668,256.6666666666667,48654.799999999996,0.25,0.03,0.19,107.73333333333333,0.05,38.013866666666665,,0.95,17.3098,10.72,0.1,8.166666666666666,0.04384328358208955,0.5
Sicilia,CGM1C,2015-07-31,0.10000000000000002,197.91666666666666,62827.0,5.26,0.03,0.37,103.60000000000001,0.05,38.07233333333333,33.0,0.81,29.971333333333334,7.14,0.1,8.102333333333332,0.792717086834734,0.5
Sicilia,CGM1C,2015-09-30,0.05666666666666667,212.8125,59046.1,1.89,0.03,0.2,105.36666666666667,0.09,38.22043333333334,26.0,0.65,26.47866666666667,24.65,0.1,8.027666666666667,0.08600405679513183,0.8999999999999999
Sicilia,CGM1C,2015-11-30,0.07,228.95833333333334,52545.23333333334,2.11,1.42,2.29,102.76666666666667,0.18,38.01036666666667,26.5,0.64,20.8994,11.85,0.27,8.149666666666667,0.4911392405063292,0.6666666666666666
Sicilia,CGM1C,2016-03-31,0.11,245.0,45651.4,0.43,0.04,0.2,97.96666666666665,0.14,37.57306666666667,21.5,0.62,14.935666666666668,9.11,0.2,8.185,0.07354555433589463,0.7000000000000001
Sicilia,CGM1C,2016-05-31,0.05333333333333334,229.6875,51331.0,0.818,0.027,0.5357,101.89999999999999,0.05,37.4451,21.0,0.666,20.418133333333333,4.1593,0.126,8.080666666666666,0.3319548962565816,0.39682539682539686
Sicilia,CGM1C,2017-01-31,0.15,240.83333333333334,45904.76666666666,0.63,0.07,0.78,96.86666666666667,0.1,37.4599,26.0,0.56,15.295866666666667,24.97,0.23,8.273666666666665,0.05927112535042051,0.43478260869565216
Sicilia,CGM1C,2017-03-31,0.15333333333333332,243.95833333333334,45523.5,0.29,0.07,0.24,97.46666666666665,0.14,37.4258,15.0,1.26,14.965966666666667,8.79,0.35,8.024000000000001,0.06825938566552903,0.4000000000000001
Sicilia,CGM1C,2017-05-31,0.05333333333333334,224.27083333333334,51868.03333333333,0.7,0.03,0.39,100.39999999999999,0.08,37.41243333333333,40.0,2.02,20.951866666666664,11.68,0.13,8.104333333333335,0.0958904109589041,0.6153846153846154
Sicilia,CGM1C,2017-07-31,0.07,212.08333333333334,61346.0,0.63,0.09,3.13,108.46666666666665,0.05,38.23246666666666,37.0,0.69,28.4806,29.92,1.06,8.071333333333333,0.12867647058823528,0.04716981132075472
Sicilia,CGM1C,2017-09-30,0.07,200.20833333333334,60070.93333333333,0.66,0.15,3.19,100.36666666666667,0.08,38.3744,35.0,0.7,27.192933333333333,20.7,0.1,8.138666666666666,0.1932367149758454,0.7999999999999999
Sicilia,CGM1C,2017-12-31,0.14,251.14583333333334,48524.799999999996,0.78,0.03,0.3,105.26666666666667,0.05,37.967333333333336,,1.07,17.237733333333335,13.3,0.1,8.124,0.08345864661654136,0.5
Sardegna,0182-MS01070_TR03,2015-07-31,0.5549999999999999,215.625,57117.25,0.45,0.3,0.2,109.35,0.1,37.935,,0.6,28.271,5.8,0.4,8.2,0.16379310344827586,0.25
Sardegna,0182-MS01070_TR03,2015-09-30,0.04,218.90625,57138.25,0.45,0.3,0.2,103.9,0.3,38.06,,1.7,24.287,6.3,0.6,8.45,0.15079365079365079,0.5
Sardegna,0182-MS01070_TR03,2015-11-30,0.175,235.15625,54620.2,0.45,0.3,0.2,100.8,0.1,36.23,,1.1,19.096,8.8,0.5,8.04,0.10795454545454544,0.2
Sardegna,0182-MS01070_TR03,2016-01-31,0.17,255.9375,54001.7,2.9,0.3,0.2,100.1,0.1,35.69,27.0,0.2,14.5205,6.9,0.4,8.11,0.49275362318840576,0.25
Sardegna,0182-MS01070_TR03,2016-06-30,0.07250000000000001,227.03125,57417.5,1.1,0.3,0.2,103.75,0.1,38.305,32.0,0.2,21.935000000000002,3.0,1.9,8.24,0.5333333333333333,0.052631578947368425
Sardegna,0182-MS01070_TR03,2016-07-31,0.045,219.0625,57705.399999999994,1.3,0.3,0.2,104.6,0.1,38.48,25.0,0.5,24.4495,5.9,0.1,8.165,0.30508474576271183,1.0
Sardegna,0182-MS01070_TR03,2016-10-31,0.0775,221.875,57732.0,0.45,0.3,0.2,103.85,0.1,38.525000000000006,33.0,0.9,23.323,6.2,0.1,8.18,0.15322580645161288,1.0
Sardegna,0182-MS01070_TR03,2016-11-30,0.045,256.875,57491.399999999994,0.45,0.3,0.2,108.69999999999999,0.1,38.365,20.0,0.8,17.7425,1.1,0.1,8.24,0.8636363636363635,1.0
Sardegna,0182-MS01070_TR03,2017-01-31,0.915,263.59375,57579.8,1.4,0.3,0.4,102.75,0.1,38.31,16.0,1.3,13.517,6.1,0.1,8.12,0.34426229508196715,1.0
Sardegna,0182-MS01070_TR03,2017-03-31,0.045,253.90625,57109.2,0.45,0.3,0.2,101.5,0.1,38.01,11.0,0.9,14.849,9.1,0.1,8.14,0.1043956043956044,1.0
Sardegna,0182-MS01070_TR03,2017-07-31,0.045,218.59375,57528.9,0.45,0.3,1.3,103.7,0.1,38.36,33.0,0.7,24.116500000000002,9.1,3.2,8.18,0.22527472527472525,0.03125
Sardegna,0182-MS01070_TR03,2017-11-30,0.045,243.125,57711.0,0.45,0.3,0.2,101.19999999999999,0.1,38.52,,0.2,16.795,2.3,0.1,8.15,0.41304347826086957,1.0
Sardegna,0182-MS01070_TR06,2015-07-31,0.045,210.46875,57307.15,0.45,0.3,0.2,106.55,0.1,38.085,,0.9,28.098,5.0,0.4,8.34,0.19,0.25
Sardegna,0182-MS01070_TR06,2015-09-30,0.135,217.96875,57213.95,0.45,0.3,0.2,104.1,0.2,38.11,,1.2,24.618000000000002,7.6,1.0,8.455,0.125,0.2
Sardegna,0182-MS01070_TR06,2015-11-30,0.21,236.09375,54699.8,0.45,0.3,2.1,100.9,0.1,36.28,,1.4,18.919,9.2,0.7,8.01,0.3097826086956522,0.14285714285714288
Sardegna,0182-MS01070_TR06,2016-01-31,0.24,255.9375,53821.95,3.8,0.3,0.2,100.0,0.1,35.56,23.0,0.2,14.518,6.7,0.6,8.14,0.6417910447761194,0.16666666666666669
Sardegna,0182-MS01070_TR06,2016-06-30,0.045,228.90625,57520.7,1.6,0.3,0.2,103.6,0.1,38.39,41.0,0.2,21.342,2.6,3.9,8.24,0.8076923076923077,0.025641025641025644
Sardegna,0182-MS01070_TR06,2016-07-31,0.525,214.0625,57808.55,0.45,0.3,0.2,101.75,0.1,38.565,27.0,2.6,24.1725,7.9,0.1,8.19,0.12025316455696201,1.0
Sardegna,0182-MS01070_TR06,2016-10-31,0.41750000000000004,224.21875,57716.649999999994,0.45,0.3,0.2,104.35,0.1,38.52,29.0,0.7,22.974,5.9,0.1,8.2,0.16101694915254236,1.0
Sardegna,0182-MS01070_TR06,2016-11-30,0.045,254.53125,57753.899999999994,0.45,0.3,0.2,107.2,0.1,38.555,20.0,0.8,17.485500000000002,1.3,0.1,8.24,0.7307692307692307,1.0
Sardegna,0182-MS01070_TR06,2017-01-31,0.4,260.78125,57418.600000000006,0.9,0.3,0.2,102.75,0.1,38.22,18.0,1.1,14.074,10.8,0.1,8.12,0.12962962962962962,1.0
Sardegna,0182-MS01070_TR06,2017-03-31,0.0875,253.28125,57059.75,0.45,0.3,0.2,101.1,0.1,37.974999999999994,8.0,0.9,14.810500000000001,7.3,0.1,8.14,0.13013698630136986,1.0
Sardegna,0182-MS01070_TR06,2017-07-31,0.045,220.9375,57522.25,0.45,0.3,0.2,104.3,0.1,38.36,33.0,0.6,23.836,11.9,1.6,8.17,0.07983193277310924,0.0625
Sardegna,0182-MS01070_TR06,2017-11-30,0.045,245.0,57712.8,0.45,0.3,0.2,101.85,0.1,38.52,,0.2,16.759999999999998,2.5,1.2,8.14,0.38,0.08333333333333334
Sardegna,0182-MS01070_TR12,2015-07-31,0.045,209.53125,57335.45,0.45,0.3,0.2,105.7,0.1,38.11,,0.9,27.875,5.9,0.7,8.36,0.16101694915254236,0.14285714285714288
Sardegna,0182-MS01070_TR12,2015-09-30,0.045,219.375,56953.649999999994,0.45,0.3,0.2,104.7,0.1,37.915,,1.3,24.597,5.2,0.6,8.27,0.18269230769230768,0.16666666666666669
Sardegna,0182-MS01070_TR12,2015-11-30,0.26,236.71875,54508.350000000006,0.45,0.3,0.2,101.65,0.1,36.14,,1.2,19.235999999999997,7.1,0.5,7.98,0.13380281690140844,0.2
Sardegna,0182-MS01070_TR12,2016-01-31,0.5800000000000001,257.03125,53724.9,3.6,0.3,0.2,100.15,0.1,35.48,25.0,0.2,14.364,9.1,1.1,8.13,0.4505494505494506,0.09090909090909091
Sardegna,0182-MS01070_TR12,2016-06-30,0.045,232.1875,57524.0,1.0,0.3,0.2,104.80000000000001,0.1,38.39,34.0,0.2,21.2805,2.9,4.3,8.11,0.5172413793103449,0.023255813953488375
Sardegna,0182-MS01070_TR12,2016-07-31,0.3425,217.8125,57826.45,1.8,0.3,0.2,103.45,0.1,38.58,27.0,0.5,24.1075,10.9,0.1,8.12,0.2110091743119266,1.0
Sardegna,0182-MS01070_TR12,2016-10-31,0.1925,227.5,57833.649999999994,0.45,0.3,0.2,105.6,0.1,38.61,25.0,0.7,22.7905,9.1,0.1,8.16,0.1043956043956044,1.0
Sardegna,0182-MS01070_TR12,2016-11-30,0.045,254.6875,57541.05,0.45,0.3,0.2,107.15,0.1,38.4,27.0,0.8,17.4025,1.1,0.1,8.22,0.8636363636363635,1.0
Sardegna,0182-MS01070_TR12,2017-01-31,0.045,256.875,57213.9,1.7,0.3,0.2,101.75,0.1,38.08,22.0,0.9,14.394,8.3,0.4,8.09,0.2650602409638554,0.25
Sardegna,0182-MS01070_TR12,2017-03-31,0.045,254.84375,57037.95,0.45,0.3,0.2,101.3,0.1,37.955,14.0,0.9,14.606,11.6,0.1,8.145,0.08189655172413793,1.0
Sardegna,0182-MS01070_TR12,2017-07-31,0.045,219.0625,57511.05,1.36,0.2,2.0,103.35,0.1,38.35,27.0,0.6,23.7805,12.3,1.8,8.18,0.2894308943089431,0.05555555555555556
Sardegna,0182-MS01070_TR12,2017-11-30,0.045,246.09375,57599.25,0.45,0.3,0.2,102.94999999999999,0.1,38.435,,0.2,17.110500000000002,1.6,0.1,8.13,0.5937499999999999,1.0
Sardegna,0192-MS01200_TR03,2015-08-31,0.09,259.6875,56398.100000000006,0.45,0.3,0.2,113.4,0.1,37.555,,1.3,19.6965,9.7,0.5,8.45,0.0979381443298969,0.2
Sardegna,0192-MS01200_TR03,2015-10-31,0.045,230.9375,56687.399999999994,0.45,0.3,1.1,103.5,0.1,37.77,,1.0,21.052999999999997,8.1,0.1,8.5,0.22839506172839508,1.0
Sardegna,0192-MS01200_TR03,2015-12-31,0.815,253.59375,53809.3,0.9,0.7,0.2,100.6,0.1,35.57,,1.3,15.256,2.6,0.1,8.03,0.6923076923076923,1.0
Sardegna,0192-MS01200_TR03,2016-01-31,0.2,254.0625,54115.25,2.9,0.3,0.2,99.6,0.1,35.78,31.0,0.2,14.599499999999999,7.8,0.8,8.15,0.4358974358974359,0.125
Sardegna,0192-MS01200_TR03,2016-04-30,0.11,252.5,57460.55,1.6,0.3,0.2,103.0,0.1,38.305,15.0,0.2,15.778500000000001,9.9,1.7,8.15,0.21212121212121213,0.05882352941176471
Sardegna,0192-MS01200_TR03,2016-09-30,0.045,225.625,57840.6,0.45,0.3,0.2,104.2,0.1,38.620000000000005,30.0,0.9,22.5075,5.0,0.1,8.184999999999999,0.19,1.0
Sardegna,0192-MS01200_TR03,2017-02-28,0.045,250.78125,57745.0,0.45,0.3,0.2,99.65,0.1,38.474999999999994,29.0,0.8,14.410499999999999,8.5,0.1,8.14,0.11176470588235293,1.0
Sardegna,0192-MS01200_TR03,2017-03-31,0.045,259.375,57582.8,0.45,0.3,0.2,103.85,0.1,38.37,15.0,1.0,14.84,10.3,0.1,8.145,0.09223300970873785,1.0
Sardegna,0192-MS01200_TR03,2017-07-31,0.045,226.09375,57399.149999999994,0.45,0.3,0.2,106.5,0.1,38.27,32.0,0.2,23.6995,7.2,1.5,8.17,0.13194444444444445,0.06666666666666667
Sardegna,0192-MS01200_TR03,2017-11-30,0.045,242.96875,57573.45,0.45,0.3,0.2,102.2,0.1,38.425,,0.2,17.414,0.96,0.8,8.15,0.9895833333333334,0.125
Sardegna,0192-MS01200_TR06,2015-08-31,0.045,241.875,56460.1,0.45,0.3,0.2,108.75,0.1,37.595,,1.3,21.2675,4.0,0.3,8.41,0.2375,0.33333333333333337
Sardegna,0192-MS01200_TR06,2015-12-31,0.44499999999999995,254.06250000000003,53622.8,0.45,0.7,0.2,101.0,0.1,35.44,,0.9,15.3995,2.6,0.1,8.02,0.5192307692307693,1.0
Sardegna,0192-MS01200_TR06,2016-01-31,0.6799999999999999,257.1875,53781.7,2.9,0.3,0.2,100.80000000000001,0.1,35.535,21.0,0.2,14.6595,6.8,0.1,8.14,0.5,1.0
Sardegna,0192-MS01200_TR06,2016-04-30,0.16999999999999998,247.65625,57507.8,1.7,0.3,0.2,100.44999999999999,0.1,38.335,18.0,0.2,15.5215,11.1,0.9,8.14,0.19819819819819817,0.11111111111111112
Sardegna,0192-MS01200_TR06,2016-05-31,0.295,248.90625,57419.75,2.0,0.3,2.4,103.9,0.2,38.3,25.0,0.2,17.024,8.4,0.6,8.39,0.5595238095238095,0.33333333333333337
Sardegna,0192-MS01200_TR06,2016-09-30,0.2625,223.90625,57818.7,1.0,0.3,0.2,103.5,0.1,38.6,38.0,0.8,22.5285,7.6,0.1,8.18,0.19736842105263158,1.0
Sardegna,0192-MS01200_TR06,2017-02-28,0.045,252.65625,57622.9,0.45,0.3,0.2,100.80000000000001,0.1,38.39,25.0,0.8,14.678,7.8,0.4,8.14,0.12179487179487179,0.25
Sardegna,0192-MS01200_TR06,2017-03-31,0.045,257.5,57657.45,0.45,0.3,0.2,102.85,0.1,38.42,17.0,1.0,14.719,7.2,0.1,8.15,0.13194444444444445,1.0
Sardegna,0192-MS01200_TR06,2017-07-31,0.045,228.75,57326.2,0.45,0.3,0.2,107.65,0.1,38.21,33.0,0.2,23.688000000000002,8.9,1.6,8.17,0.10674157303370786,0.0625
Sardegna,0192-MS01200_TR06,2017-11-30,0.045,243.90625,57572.85,0.45,0.3,0.2,103.19999999999999,0.1,38.425,,0.2,17.705,3.3,2.1,8.15,0.2878787878787879,0.047619047619047616
Sardegna,0192-MS01200_TR12,2015-08-31,0.095,216.875,56816.2,0.45,0.3,0.2,105.1,0.1,37.785,,1.3,25.5785,3.8,0.3,8.2,0.25,0.33333333333333337
Sardegna,0192-MS01200_TR12,2015-10-31,0.8200000000000001,234.21875,56505.5,0.45,0.3,4.7,104.55,0.1,37.629999999999995,,1.0,20.859,6.8,0.6,8.205,0.8014705882352942,0.16666666666666669
Sardegna,0192-MS01200_TR12,2015-12-31,1.9449999999999998,256.09375,53318.55,1.3,0.7,0.2,101.55,0.1,35.21,,1.2,15.321,2.5,0.1,7.95,0.8800000000000001,1.0
Sardegna,0192-MS01200_TR12,2016-01-31,0.8,259.84375,53274.85,2.6,0.3,0.2,101.65,0.1,35.16,27.0,0.2,14.7025,9.7,0.5,8.15,0.3195876288659794,0.2
Sardegna,0192-MS01200_TR12,2016-04-30,0.12,250.3125,57446.0,1.9,0.3,0.2,101.19999999999999,0.5,38.28,19.0,0.2,15.337499999999999,7.2,0.7,8.07,0.3333333333333333,0.7142857142857143
Sardegna,0192-MS01200_TR12,2016-07-31,0.2375,222.5,56742.75,1.4,0.3,0.2,104.15,0.1,37.77,35.0,0.5,23.527,2.4,0.1,8.07,0.7916666666666666,1.0
Sardegna,0192-MS01200_TR12,2016-09-30,0.2175,225.78125,57679.1,0.45,0.3,0.2,105.55,0.1,38.49,40.0,0.8,23.2375,4.0,0.1,8.105,0.2375,1.0
Sardegna,0192-MS01200_TR12,2017-02-28,0.045,255.78125,57528.75,0.45,0.3,0.2,101.95,0.1,38.32,25.0,0.7,14.6165,8.4,0.1,8.13,0.11309523809523808,1.0
Sardegna,0192-MS01200_TR12,2017-03-31,0.045,260.0,57517.0,0.45,0.3,0.2,103.65,0.1,38.315,20.0,0.9,14.643,8.4,0.1,8.13,0.11309523809523808,1.0
Sardegna,0192-MS01200_TR12,2017-07-31,0.045,230.15625,57254.75,0.45,0.3,0.2,107.2,0.1,38.17,33.0,0.2,23.121,10.4,1.6,8.155000000000001,0.09134615384615384,0.0625
Sardegna,0192-MS01200_TR12,2017-11-30,0.045,248.90625,57528.55,0.45,0.3,0.2,104.1,0.1,38.385000000000005,,0.2,17.0975,1.7,0.5,8.075,0.5588235294117647,0.2
Sardegna,0222-MS01380_TR03,2015-08-31,0.215,221.5625,55950.708,0.45,0.3,0.2,109.2,0.1,37.3665,,0.9,24.823500000000003,5.1,0.8,8.585,0.18627450980392157,0.125
Sardegna,0222-MS01380_TR03,2015-10-31,0.37,265.3125,56420.0,0.45,0.3,0.2,97.55,0.1,37.285,,2.1,21.6,6.1,0.9,8.3,0.1557377049180328,0.11111111111111112
Sardegna,0222-MS01380_TR03,2015-12-31,0.41000000000000003,273.4375,56215.0,1.3,0.3,0.2,103.79,0.1,37.489999999999995,,0.7,15.555,5.7,0.5,8.23,0.3157894736842105,0.2
Sardegna,0222-MS01380_TR03,2016-06-30,0.125,243.4375,58553.15,0.45,0.3,0.2,112.2,0.1,39.16,15.0,1.1,22.177,6.0,0.5,8.29,0.15833333333333333,0.2
Sardegna,0222-MS01380_TR03,2016-08-31,0.135,231.40625,58628.1,0.45,0.3,0.2,107.69999999999999,0.1,39.215,18.5,0.9,22.692500000000003,6.8,0.5,8.2,0.13970588235294118,0.2
